video_timestamp,gold,minions,Q,W,E,R,frame_path
00:05:32.2,0565,021,Ready,CD,Ready,Ready,extracted_frames\frame_9464
00:05:33.1,0566,021,Ready,CD,Ready,Ready,extracted_frames\frame_9492
00:05:34.1,0568,021,Ready,CD,Ready,Ready,extracted_frames\frame_9520
00:05:35.1,0571,021,CD,CD,Ready,Ready,extracted_frames\frame_9548
00:05:36.1,0573,021,CD,CD,4,Ready,extracted_frames\frame_9576
00:05:37.1,0573,021,6,2,Ready,Ready,extracted_frames\frame_9604
00:05:38.1,0573,021,CD,2,Ready,Ready,extracted_frames\frame_9632
00:05:39.1,0579,021,CD,20,8,Ready,extracted_frames\frame_9660
00:05:40.0,0581,021,CD,CD,CD,Ready,extracted_frames\frame_9688
00:05:41.0,0582,021,CD,18,CD,Ready,extracted_frames\frame_9716
00:05:42.0,0584,021,Ready,7,CD,Ready,extracted_frames\frame_9744
00:05:43.0,0587,021,Ready,16,CD,Ready,extracted_frames\frame_9772
00:05:44.0,0589,021,Ready,CD,CD,Ready,extracted_frames\frame_9800
00:05:44.9,0592,021,Ready,1,Ready,Ready,extracted_frames\frame_9828
00:05:45.9,0593,021,Ready,CD,Ready,Ready,extracted_frames\frame_9856
00:05:46.9,0595,021,Ready,1,Ready,Ready,extracted_frames\frame_9884
00:05:47.8,0597,021,Ready,CD,Ready,Ready,extracted_frames\frame_9912
00:05:48.8,0598,021,Ready,1,Ready,Ready,extracted_frames\frame_9940
00:05:49.8,0601,021,Ready,9,Ready,Ready,extracted_frames\frame_9968
00:05:50.8,0603,021,Ready,8,Ready,Ready,extracted_frames\frame_9996
00:05:51.8,0605,021,Ready,CD,Ready,Ready,extracted_frames\frame_10024
00:05:52.8,0606,021,Ready,CD,Ready,Ready,extracted_frames\frame_10052
00:05:53.8,0609,021,Ready,CD,Ready,Ready,extracted_frames\frame_10080
00:05:54.7,0610,021,Ready,CD,Ready,Ready,extracted_frames\frame_10108
00:05:55.7,0612,021,CD,CD,Ready,Ready,extracted_frames\frame_10136
00:05:56.6,0615,021,CD,CD,05,Ready,extracted_frames\frame_10164
00:05:57.6,0000,021,6,Ready,Ready,Ready,extracted_frames\frame_10192
00:05:58.6,0618,021,CD,CD,Ready,Ready,extracted_frames\frame_10220
00:05:59.6,0618,021,CD,CD,Ready,Ready,extracted_frames\frame_10248
00:06:00.5,0618,021,CD,CD,Ready,Ready,extracted_frames\frame_10276
00:06:01.6,0625,021,CD,CD,3,Ready,extracted_frames\frame_10304
00:06:02.5,0627,021,Ready,CD,8,Ready,extracted_frames\frame_10332
00:06:03.5,0629,021,Ready,CD,CD,Ready,extracted_frames\frame_10360
00:06:04.5,0630,021,Ready,CD,CD,Ready,extracted_frames\frame_10388
00:06:05.5,0633,021,Ready,CD,3,Ready,extracted_frames\frame_10416
00:06:06.4,0634,021,Ready,CD,CD,Ready,extracted_frames\frame_10444
00:06:07.4,0637,021,CD,2,CD,Ready,extracted_frames\frame_10472
00:06:08.4,0640,021,CD,2,Ready,Ready,extracted_frames\frame_10500
00:06:09.3,0641,021,6,2,Ready,Ready,extracted_frames\frame_10528
00:06:10.3,0643,021,CD,20,CD,Ready,extracted_frames\frame_10556
00:06:11.3,0659,022,CD,CD,Ready,Ready,extracted_frames\frame_10584
00:06:12.2,0661,022,CD,8,Ready,Ready,extracted_frames\frame_10612
00:06:13.2,0677,022,CD,CD,Ready,Ready,extracted_frames\frame_10640
00:06:14.2,0679,023,Ready,CD,4,Ready,extracted_frames\frame_10668
00:06:15.1,0681,023,Ready,18,CD,Ready,extracted_frames\frame_10696
00:06:16.1,0983,023,CD,CD,CD,Ready,extracted_frames\frame_10724
00:06:17.1,1005,023,CD,8,CD,Ready,extracted_frames\frame_10752
00:06:18.0,1007,023,6,CD,3,Ready,extracted_frames\frame_10780
00:06:19.1,1023,024,CD,CD,CD,Ready,extracted_frames\frame_10808
00:06:20.0,1025,024,CD,1,CD,Ready,extracted_frames\frame_10836
00:06:21.0,1027,024,CD,9,Ready,Ready,extracted_frames\frame_10864
00:06:22.0,1029,024,CD,18,Ready,Ready,extracted_frames\frame_10892
00:06:23.0,1031,024,Ready,CD,Ready,Ready,extracted_frames\frame_10920
00:06:23.9,1102,025,Ready,CD,Ready,Ready,extracted_frames\frame_10948
00:06:24.9,1103,025,Ready,CD,Ready,Ready,extracted_frames\frame_10976
00:06:25.8,1105,025,Ready,CD,Ready,Ready,extracted_frames\frame_11004
00:06:26.8,1107,025,Ready,CD,Ready,Ready,extracted_frames\frame_11032
00:06:27.9,1130,026,Ready,Ready,Ready,Ready,extracted_frames\frame_11060
00:06:28.8,1132,026,Ready,Ready,Ready,Ready,extracted_frames\frame_11088
00:06:29.8,1148,027,Ready,CD,06,Ready,extracted_frames\frame_11116
00:06:30.8,1150,027,Ready,CD,Ready,Ready,extracted_frames\frame_11144
00:06:31.8,1152,027,Ready,CD,Ready,Ready,extracted_frames\frame_11172
00:06:32.8,1175,027,Ready,CD,CD,Ready,extracted_frames\frame_11200
00:06:33.8,1178,028,Ready,CD,8,Ready,extracted_frames\frame_11228
00:06:34.7,1180,028,Ready,CD,CD,Ready,extracted_frames\frame_11256
00:06:35.7,1203,029,Ready,CD,CD,Ready,extracted_frames\frame_11284
00:06:36.7,1205,029,Ready,CD,3,Ready,extracted_frames\frame_11312
00:06:37.7,1207,029,Ready,CD,CD,Ready,extracted_frames\frame_11340
00:06:38.7,1209,029,Ready,CD,CD,Ready,extracted_frames\frame_11368
00:06:39.7,1225,030,Ready,CD,Ready,Ready,extracted_frames\frame_11396
00:06:40.6,1227,030,Ready,CD,Ready,Ready,extracted_frames\frame_11424
00:06:41.6,1243,030,CD,CD,Ready,Ready,extracted_frames\frame_11452
00:06:42.7,1245,030,CD,CD,Ready,Ready,extracted_frames\frame_11480
00:06:43.7,1247,030,6,CD,Ready,Ready,extracted_frames\frame_11508
00:06:44.7,1249,030,CD,CD,Ready,Ready,extracted_frames\frame_11536
00:06:45.7,1251,030,CD,CD,Ready,Ready,extracted_frames\frame_11564
00:06:46.6,1253,030,CD,CD,Ready,Ready,extracted_frames\frame_11592
00:06:47.6,1255,030,CD,CD,Ready,Ready,extracted_frames\frame_11620
00:06:48.5,1257,031,Ready,CD,Ready,Ready,extracted_frames\frame_11648
00:06:49.5,1384,031,Ready,CD,Ready,Ready,extracted_frames\frame_11676
00:06:50.5,1386,031,CD,CD,Ready,Ready,extracted_frames\frame_11704
00:06:51.5,1388,031,CD,CD,Ready,Ready,extracted_frames\frame_11732
00:06:52.4,1390,031,6,CD,Ready,Ready,extracted_frames\frame_11760
00:06:53.4,1392,031,CD,CD,Ready,Ready,extracted_frames\frame_11788
00:06:54.4,1393,031,CD,CD,Ready,Ready,extracted_frames\frame_11816
00:06:55.4,1395,031,CD,CD,Ready,Ready,extracted_frames\frame_11844
00:06:56.3,1397,031,CD,CD,Ready,Ready,extracted_frames\frame_11872
00:06:57.3,1399,031,Ready,CD,Ready,Ready,extracted_frames\frame_11900
00:06:58.3,1401,031,Ready,CD,Ready,Ready,extracted_frames\frame_11928
00:06:59.2,1404,031,Ready,CD,Ready,Ready,extracted_frames\frame_11956
00:07:00.2,1406,031,Ready,CD,Ready,Ready,extracted_frames\frame_11984
00:07:01.1,1408,031,Ready,CD,Ready,Ready,extracted_frames\frame_12012
00:07:02.2,1410,031,Ready,CD,Ready,Ready,extracted_frames\frame_12040
00:07:03.2,1412,031,Ready,CD,Ready,Ready,extracted_frames\frame_12068
00:07:04.1,1414,031,Ready,CD,Ready,Ready,extracted_frames\frame_12096
00:07:05.1,1416,031,Ready,CD,Ready,Ready,extracted_frames\frame_12124
00:07:06.1,1418,031,Ready,CD,Ready,Ready,extracted_frames\frame_12152
00:07:07.1,0220,031,Ready,CD,Ready,Ready,extracted_frames\frame_12180
00:07:08.1,0222,031,Ready,CD,Ready,Ready,extracted_frames\frame_12208
00:07:09.1,0224,031,Ready,CD,Ready,Ready,extracted_frames\frame_12236
00:07:10.0,0226,031,Ready,CD,Ready,Ready,extracted_frames\frame_12264
00:07:11.0,0228,031,Ready,CD,Ready,Ready,extracted_frames\frame_12292
00:07:12.0,0230,031,Ready,CD,Ready,Ready,extracted_frames\frame_12320
00:07:13.0,0232,031,Ready,CD,Ready,Ready,extracted_frames\frame_12348
00:07:13.9,0234,031,Ready,CD,Ready,Ready,extracted_frames\frame_12376
00:07:14.9,0236,031,CD,CD,Ready,Ready,extracted_frames\frame_12404
00:07:15.9,0238,031,CD,CD,Ready,Ready,extracted_frames\frame_12432
00:07:16.8,0239,031,CD,CD,Ready,Ready,extracted_frames\frame_12460
00:07:17.8,0241,031,CD,CD,Ready,Ready,extracted_frames\frame_12488
00:07:18.7,0243,031,CD,CD,Ready,Ready,extracted_frames\frame_12516
00:07:19.7,0245,031,CD,CD,Ready,Ready,extracted_frames\frame_12544
00:07:20.7,0002,031,CD,CD,Ready,Ready,extracted_frames\frame_12572
00:07:21.7,0249,031,Ready,CD,Ready,Ready,extracted_frames\frame_12600
00:07:22.7,0251,031,Ready,CD,Ready,Ready,extracted_frames\frame_12628
00:07:23.8,0254,031,Ready,CD,Ready,Ready,extracted_frames\frame_12656
00:07:24.8,0256,031,Ready,CD,Ready,Ready,extracted_frames\frame_12684
00:07:25.8,0258,031,Ready,CD,Ready,Ready,extracted_frames\frame_12712
00:07:26.8,0260,031,Ready,CD,Ready,Ready,extracted_frames\frame_12740
00:07:27.8,0262,031,Ready,CD,Ready,Ready,extracted_frames\frame_12768
00:07:28.7,0264,031,Ready,CD,Ready,Ready,extracted_frames\frame_12796
00:07:29.7,0266,031,Ready,CD,Ready,Ready,extracted_frames\frame_12824
00:07:30.7,0268,031,Ready,CD,Ready,Ready,extracted_frames\frame_12852
00:07:31.7,0270,031,Ready,CD,Ready,Ready,extracted_frames\frame_12880
00:07:32.6,0272,031,Ready,CD,Ready,Ready,extracted_frames\frame_12908
00:07:33.6,0274,031,Ready,CD,Ready,Ready,extracted_frames\frame_12936
00:07:34.6,0276,031,Ready,CD,Ready,Ready,extracted_frames\frame_12964
00:07:35.6,0278,031,Ready,CD,Ready,Ready,extracted_frames\frame_12992
00:07:36.5,0280,031,Ready,CD,Ready,Ready,extracted_frames\frame_13020
00:07:37.6,0282,031,Ready,CD,Ready,Ready,extracted_frames\frame_13048
00:07:38.5,0284,031,Ready,CD,Ready,Ready,extracted_frames\frame_13076
00:07:39.5,0286,031,Ready,CD,08,Ready,extracted_frames\frame_13104
00:07:40.5,0288,031,Ready,CD,Ready,Ready,extracted_frames\frame_13132
00:07:41.5,0304,032,Ready,CD,Ready,Ready,extracted_frames\frame_13160
00:07:42.5,0306,032,Ready,CD,3,Ready,extracted_frames\frame_13188
00:07:43.4,0308,032,Ready,CD,8,Ready,extracted_frames\frame_13216
00:07:44.5,0331,033,Ready,CD,CD,Ready,extracted_frames\frame_13244
00:07:45.5,0347,034,Ready,CD,CD,Ready,extracted_frames\frame_13272
00:07:46.5,0363,035,Ready,CD,4,Ready,extracted_frames\frame_13300
00:07:47.5,0437,036,CD,CD,CD,Ready,extracted_frames\frame_13328
00:07:48.5,0440,036,CD,CD,CD,Ready,extracted_frames\frame_13356
00:07:49.4,0442,036,CD,CD,Ready,Ready,extracted_frames\frame_13384
00:07:50.4,0444,036,CD,CD,Ready,Ready,extracted_frames\frame_13412
00:07:51.4,0446,036,CD,CD,Ready,Ready,extracted_frames\frame_13440
00:07:52.3,0447,036,CD,CD,Ready,Ready,extracted_frames\frame_13468
00:07:53.3,0449,036,Ready,CD,Ready,Ready,extracted_frames\frame_13496
00:07:54.3,0451,036,Ready,CD,Ready,Ready,extracted_frames\frame_13524
00:07:55.3,0453,036,Ready,CD,Ready,Ready,extracted_frames\frame_13552
00:07:56.2,0455,036,Ready,CD,Ready,Ready,extracted_frames\frame_13580
00:07:57.3,0457,036,Ready,CD,Ready,Ready,extracted_frames\frame_13608
00:07:58.2,0459,036,Ready,CD,Ready,Ready,extracted_frames\frame_13636
00:07:59.2,0482,037,Ready,CD,05,Ready,extracted_frames\frame_13664
00:08:00.2,0484,037,Ready,CD,Ready,Ready,extracted_frames\frame_13692
00:08:01.2,0507,038,Ready,CD,Ready,Ready,extracted_frames\frame_13720
00:08:02.2,0523,039,Ready,CD,CD,Ready,extracted_frames\frame_13748
00:08:03.2,0525,039,Ready,CD,Ready,Ready,extracted_frames\frame_13776
00:08:04.2,0555,040,Ready,CD,CD,Ready,extracted_frames\frame_13804
00:08:05.2,0557,040,Ready,CD,CD,Ready,extracted_frames\frame_13832
00:08:06.2,0559,040,Ready,CD,4,Ready,extracted_frames\frame_13860
00:08:07.2,0561,040,Ready,CD,CD,Ready,extracted_frames\frame_13888
00:08:08.2,0563,040,Ready,CD,CD,Ready,extracted_frames\frame_13916
00:08:09.2,0565,040,Ready,CD,Ready,Ready,extracted_frames\frame_13944
00:08:10.1,0567,040,Ready,CD,Ready,Ready,extracted_frames\frame_13972
00:08:11.1,0569,040,Ready,CD,Ready,Ready,extracted_frames\frame_14000
00:08:12.1,0571,040,Ready,CD,Ready,Ready,extracted_frames\frame_14028
00:08:13.1,0573,040,Ready,CD,Ready,Ready,extracted_frames\frame_14056
00:08:14.2,0576,040,Ready,CD,Ready,Ready,extracted_frames\frame_14084
00:08:15.1,0578,040,Ready,CD,Ready,Ready,extracted_frames\frame_14112
00:08:16.1,0705,041,Ready,CD,Ready,Ready,extracted_frames\frame_14140
00:08:17.1,0707,041,Ready,CD,Ready,Ready,extracted_frames\frame_14168
00:08:18.1,0709,041,Ready,CD,Ready,Ready,extracted_frames\frame_14196
00:08:19.1,0711,041,Ready,CD,Ready,Ready,extracted_frames\frame_14224
00:08:20.0,0713,041,Ready,CD,Ready,Ready,extracted_frames\frame_14252
00:08:21.0,0715,041,Ready,249,CD,Ready,extracted_frames\frame_14280
00:08:22.0,0717,041,CD,1,Ready,Ready,extracted_frames\frame_14308
00:08:23.0,0719,041,CD,18,Ready,Ready,extracted_frames\frame_14336
00:08:24.0,0721,041,6,7,3,Ready,extracted_frames\frame_14364
00:08:25.0,0723,041,CD,16,CD,Ready,extracted_frames\frame_14392
00:08:26.0,0725,041,CD,18,CD,Ready,extracted_frames\frame_14420
00:08:27.0,0727,041,CD,1,CD,Ready,extracted_frames\frame_14448
00:08:27.9,0729,041,CD,CD,CD,Ready,extracted_frames\frame_14476
00:08:29.0,0731,041,Ready,CD,4,Ready,extracted_frames\frame_14504
00:08:30.0,0733,041,Ready,CD,CD,Ready,extracted_frames\frame_14532
00:08:31.0,0735,041,Ready,CD,Ready,Ready,extracted_frames\frame_14560
00:08:31.9,0737,041,Ready,9,Ready,Ready,extracted_frames\frame_14588
00:08:32.9,0739,041,Ready,CD,Ready,Ready,extracted_frames\frame_14616
00:08:33.9,0740,041,Ready,CD,Ready,Ready,extracted_frames\frame_14644
00:08:34.9,0742,041,Ready,CD,Ready,Ready,extracted_frames\frame_14672
00:08:35.8,0744,041,Ready,CD,Ready,Ready,extracted_frames\frame_14700
00:08:36.8,0746,041,Ready,CD,Ready,Ready,extracted_frames\frame_14728
00:08:37.8,0748,041,CD,CD,01,Ready,extracted_frames\frame_14756
00:08:38.8,0765,042,6,Ready,Ready,Ready,extracted_frames\frame_14784
00:08:39.8,0816,045,CD,Ready,Ready,Ready,extracted_frames\frame_14812
00:08:40.8,0818,045,CD,CD,CD,Ready,extracted_frames\frame_14840
00:08:41.7,0820,045,CD,CD,CD,Ready,extracted_frames\frame_14868
00:08:42.7,0822,045,CD,CD,CD,Ready,extracted_frames\frame_14896
00:08:43.7,0824,045,Ready,CD,CD,Ready,extracted_frames\frame_14924
00:08:44.7,0847,046,Ready,CD,4,Ready,extracted_frames\frame_14952
00:08:45.7,0849,046,Ready,CD,CD,Ready,extracted_frames\frame_14980
00:08:46.7,0851,046,Ready,CD,CD,Ready,extracted_frames\frame_15008
00:08:47.6,0853,046,Ready,CD,Ready,Ready,extracted_frames\frame_15036
00:08:48.6,0855,046,Ready,CD,Ready,Ready,extracted_frames\frame_15064
00:08:49.6,0857,046,Ready,CD,Ready,Ready,extracted_frames\frame_15092
00:08:50.6,0859,046,Ready,CD,Ready,Ready,extracted_frames\frame_15120
00:08:51.5,0861,046,Ready,CD,Ready,Ready,extracted_frames\frame_15148
00:08:52.5,0863,046,CD,CD,Ready,Ready,extracted_frames\frame_15176
00:08:53.5,0865,046,7,CD,Ready,Ready,extracted_frames\frame_15204
00:08:54.5,0867,046,CD,CD,Ready,Ready,extracted_frames\frame_15232
00:08:55.5,0869,046,CD,CD,Ready,Ready,extracted_frames\frame_15260
00:08:56.5,0871,046,CD,CD,Ready,Ready,extracted_frames\frame_15288
00:08:57.4,0873,046,CD,CD,Ready,Ready,extracted_frames\frame_15316
00:08:58.4,0874,046,Ready,CD,Ready,Ready,extracted_frames\frame_15344
00:08:59.4,0876,046,Ready,CD,Ready,Ready,extracted_frames\frame_15372
00:09:00.4,0878,046,Ready,CD,Ready,Ready,extracted_frames\frame_15400
00:09:01.4,0880,046,Ready,CD,Ready,Ready,extracted_frames\frame_15428
00:09:02.4,0882,046,Ready,CD,Ready,Ready,extracted_frames\frame_15456
00:09:03.4,0883,046,Ready,CD,Ready,Ready,extracted_frames\frame_15484
00:09:04.4,0929,047,Ready,CD,Ready,Ready,extracted_frames\frame_15512
00:09:05.4,0932,047,Ready,CD,Ready,Ready,extracted_frames\frame_15540
00:09:06.4,0933,048,Ready,CD,CD,Ready,extracted_frames\frame_15568
00:09:07.4,0935,048,Ready,CD,CD,Ready,extracted_frames\frame_15596
00:09:08.4,0951,048,Ready,CD,CD,Ready,extracted_frames\frame_15624
00:09:09.4,0000,050,CD,CD,CD,Ready,extracted_frames\frame_15652
00:09:10.3,1030,050,CD,CD,4,Ready,extracted_frames\frame_15680
00:09:11.3,1032,050,CD,CD,CD,Ready,extracted_frames\frame_15708
00:09:12.3,1048,051,CD,CD,CD,Ready,extracted_frames\frame_15736
00:09:13.3,1050,051,CD,CD,Ready,Ready,extracted_frames\frame_15764
00:09:14.2,1052,051,CD,CD,Ready,Ready,extracted_frames\frame_15792
00:09:15.2,1054,051,Ready,CD,Ready,Ready,extracted_frames\frame_15820
00:09:16.2,1056,051,Ready,CD,Ready,Ready,extracted_frames\frame_15848
00:09:17.2,1058,051,Ready,CD,Ready,Ready,extracted_frames\frame_15876
00:09:18.2,1060,051,Ready,CD,Ready,Ready,extracted_frames\frame_15904
00:09:19.1,1062,051,Ready,CD,Ready,Ready,extracted_frames\frame_15932
00:09:20.1,1064,051,Ready,CD,Ready,Ready,extracted_frames\frame_15960
00:09:21.1,1066,051,Ready,CD,Ready,Ready,extracted_frames\frame_15988
00:09:22.1,1068,051,Ready,CD,Ready,Ready,extracted_frames\frame_16016
00:09:23.1,1070,051,Ready,CD,Ready,Ready,extracted_frames\frame_16044
00:09:24.1,1072,051,Ready,CD,Ready,Ready,extracted_frames\frame_16072
00:09:25.1,1074,051,Ready,CD,Ready,Ready,extracted_frames\frame_16100
00:09:26.1,1201,051,Ready,CD,Ready,Ready,extracted_frames\frame_16128
00:09:27.0,1203,051,Ready,CD,Ready,Ready,extracted_frames\frame_16156
00:09:28.0,1205,051,CD,CD,Ready,Ready,extracted_frames\frame_16184
00:09:29.0,1208,051,CD,CD,Ready,Ready,extracted_frames\frame_16212
00:09:30.0,1210,051,CD,2,Ready,Ready,extracted_frames\frame_16240
00:09:30.9,1212,051,Ready,CD,Ready,Ready,extracted_frames\frame_16268
00:09:31.9,1214,051,CD,249,Ready,Ready,extracted_frames\frame_16296
00:09:32.9,1216,051,CD,19,Ready,Ready,extracted_frames\frame_16324
00:09:33.9,1218,051,Ready,18,Ready,Ready,extracted_frames\frame_16352
00:09:34.9,1220,051,Ready,7,Ready,Ready,extracted_frames\frame_16380
00:09:35.9,1221,051,Ready,CD,Ready,Ready,extracted_frames\frame_16408
00:09:36.9,1224,051,Ready,CD,Ready,Ready,extracted_frames\frame_16436
00:09:37.9,1226,051,Ready,CD,Ready,Ready,extracted_frames\frame_16464
00:09:38.9,1227,051,Ready,CD,Ready,Ready,extracted_frames\frame_16492
00:09:39.9,1229,051,Ready,CD,Ready,Ready,extracted_frames\frame_16520
00:09:40.8,1231,051,Ready,CD,Ready,Ready,extracted_frames\frame_16548
00:09:41.8,1233,051,Ready,16,Ready,Ready,extracted_frames\frame_16576
00:09:42.8,1235,051,Ready,9,Ready,Ready,extracted_frames\frame_16604
00:09:43.7,1237,051,Ready,8,Ready,Ready,extracted_frames\frame_16632
00:09:44.7,0129,051,Ready,CD,Ready,Ready,extracted_frames\frame_16660
00:09:45.6,1241,051,Ready,CD,Ready,Ready,extracted_frames\frame_16688
00:09:46.6,1243,051,Ready,CD,Ready,Ready,extracted_frames\frame_16716
00:09:47.6,0545,051,Ready,CD,Ready,Ready,extracted_frames\frame_16744
00:09:48.5,0547,051,Ready,CD,Ready,Ready,extracted_frames\frame_16772
00:09:49.5,0549,051,Ready,CD,Ready,Ready,extracted_frames\frame_16800
00:09:50.5,0551,051,Ready,Ready,Ready,Ready,extracted_frames\frame_16828
00:09:51.4,0000,051,Ready,Ready,Ready,Ready,extracted_frames\frame_16856
00:09:52.4,0554,051,Ready,CD,Ready,Ready,extracted_frames\frame_16884
00:09:53.4,0558,051,Ready,CD,Ready,Ready,extracted_frames\frame_16912
00:09:54.3,0559,051,Ready,CD,Ready,Ready,extracted_frames\frame_16940
00:09:55.3,0561,051,Ready,CD,Ready,Ready,extracted_frames\frame_16968
00:09:56.3,0263,051,Ready,CD,Ready,Ready,extracted_frames\frame_16996
00:09:57.3,0265,051,Ready,CD,Ready,Ready,extracted_frames\frame_17024
00:09:58.2,0267,051,Ready,CD,Ready,Ready,extracted_frames\frame_17052
00:09:59.2,0269,051,Ready,CD,Ready,Ready,extracted_frames\frame_17080
00:10:00.2,0271,051,Ready,CD,Ready,Ready,extracted_frames\frame_17108
00:10:01.2,0273,051,Ready,CD,Ready,Ready,extracted_frames\frame_17136
00:10:02.2,0275,051,CD,CD,Ready,Ready,extracted_frames\frame_17164
00:10:03.2,0277,051,CD,CD,Ready,Ready,extracted_frames\frame_17192
00:10:04.1,0279,051,CD,CD,Ready,Ready,extracted_frames\frame_17220
00:10:05.1,0281,051,CD,CD,Ready,Ready,extracted_frames\frame_17248
00:10:06.1,0283,051,CD,CD,Ready,Ready,extracted_frames\frame_17276
00:10:07.1,0285,051,CD,CD,Ready,Ready,extracted_frames\frame_17304
00:10:08.1,0287,051,Ready,CD,Ready,Ready,extracted_frames\frame_17332
00:10:09.1,0289,051,Ready,CD,Ready,Ready,extracted_frames\frame_17360
00:10:10.1,0291,051,Ready,CD,Ready,Ready,extracted_frames\frame_17388
00:10:11.1,0293,051,Ready,CD,Ready,Ready,extracted_frames\frame_17416
00:10:12.0,0295,051,Ready,CD,Ready,Ready,extracted_frames\frame_17444
00:10:13.0,0297,051,Ready,CD,Ready,Ready,extracted_frames\frame_17472
00:10:14.0,0299,051,Ready,CD,Ready,Ready,extracted_frames\frame_17500
00:10:14.9,0301,051,CD,CD,Ready,Ready,extracted_frames\frame_17528
00:10:15.9,0000,051,CD,CD,Ready,Ready,extracted_frames\frame_17556
00:10:16.9,0305,051,CD,CD,Ready,Ready,extracted_frames\frame_17584
00:10:17.9,0306,051,CD,CD,Ready,Ready,extracted_frames\frame_17612
00:10:18.9,0309,051,CD,CD,Ready,Ready,extracted_frames\frame_17640
00:10:19.8,0311,051,CD,CD,Ready,Ready,extracted_frames\frame_17668
00:10:20.8,0313,051,Ready,CD,CD,Ready,extracted_frames\frame_17696
