video_timestamp,gold,minions,Q,W,E,R,frame_path
00:01:10.999,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2272
00:01:11.999,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2304
00:01:13.013,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2336
00:01:14.026,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2368
00:01:15.053,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2400
00:01:16.067,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2432
00:01:17.107,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2464
00:01:18.081,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2496
00:01:19.081,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2528
00:01:20.042,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2560
00:01:21.029,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2592
00:01:22.029,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2624
00:01:23.030,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2656
00:01:24.057,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2688
00:01:25.044,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2720
00:01:26.031,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2752
00:01:27.031,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2784
00:01:28.018,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2816
00:01:29.032,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2848
00:01:30.045,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2880
00:01:31.046,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2912
00:01:32.033,0000,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2944
00:01:33.007,0002,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_2976
00:01:34.020,0004,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3008
00:01:35.007,0006,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3040
00:01:36.034,0008,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3072
00:01:37.035,0010,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3104
00:01:38.035,0012,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3136
00:01:39.022,0014,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3168
00:01:40.009,0016,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3200
00:01:40.969,0018,000,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3232
00:01:41.943,0041,001,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3264
00:01:42.917,0043,001,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3296
00:01:43.904,0045,001,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3328
00:01:44.904,0068,002,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3360
00:01:45.931,0070,002,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3392
00:01:46.905,0072,002,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3424
00:01:47.905,0074,002,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3456
00:01:48.892,0076,002,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3488
00:01:49.919,0099,003,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3520
00:01:50.933,0101,003,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3552
00:01:51.933,0103,003,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3584
00:01:52.960,0105,003,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3616
00:01:53.934,0107,003,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3648
00:01:54.988,0123,004,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3680
00:01:55.988,0125,004,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3712
00:01:56.949,0127,004,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3744
00:01:57.936,0130,004,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3776
00:01:58.923,0132,004,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3808
00:01:59.910,0134,004,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3840
00:02:00.897,0135,004,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3872
00:02:01.870,0158,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3904
00:02:02.911,0160,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3936
00:02:03.898,0162,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_3968
00:02:04.831,0164,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4000
00:02:05.858,0166,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4032
00:02:06.845,0168,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4064
00:02:07.819,0170,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4096
00:02:08.846,0172,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4128
00:02:09.820,0474,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4160
00:02:10.940,0497,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4192
00:02:11.901,4938,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4224
00:02:12.901,0500,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4256
00:02:13.875,0502,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4288
00:02:14.875,0504,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4320
00:02:15.889,0506,005,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4352
00:02:16.889,0529,006,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4384
00:02:17.863,0545,007,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4416
00:02:18.850,0547,007,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4448
00:02:19.837,0549,007,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4480
00:02:20.837,0565,008,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4512
00:02:21.838,0567,008,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4544
00:02:22.771,0584,009,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4576
00:02:23.758,0586,009,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4608
00:02:24.745,0588,009,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4640
00:02:25.746,0590,009,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4672
00:02:26.773,0606,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4704
00:02:27.786,0608,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4736
00:02:28.800,0610,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4768
00:02:29.800,0612,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4800
00:02:30.814,0614,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4832
00:02:31.828,0006,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4864
00:02:32.841,0618,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4896
00:02:33.815,0620,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4928
00:02:34.815,0622,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4960
00:02:35.843,0624,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_4992
00:02:36.830,0326,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5024
00:02:37.817,0328,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5056
00:02:38.844,0080,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5088
00:02:39.844,0082,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5120
00:02:40.858,0084,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5152
00:02:41.885,0086,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5184
00:02:42.872,0088,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5216
00:02:43.872,0090,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5248
00:02:44.859,0092,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5280
00:02:45.913,0095,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5312
00:02:46.913,0098,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5344
00:02:47.940,0100,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5376
00:02:48.927,0102,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5408
00:02:49.914,0104,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5440
00:02:50.901,0105,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5472
00:02:51.835,0107,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5504
00:02:52.849,0109,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5536
00:02:53.862,0111,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5568
00:02:54.836,0113,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5600
00:02:55.863,0115,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5632
00:02:56.877,0117,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5664
00:02:57.904,0120,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5696
00:02:58.944,0122,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5728
00:02:59.985,0124,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5760
00:03:01.012,0126,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5792
00:03:02.039,0128,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5824
00:03:03.012,0130,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5856
00:03:03.959,0132,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5888
00:03:04.933,0133,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5920
00:03:05.920,0136,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5952
00:03:06.907,0137,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_5984
00:03:07.867,0139,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6016
00:03:08.841,0141,010,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6048
00:03:09.895,0143,010,CD,Ready,Ready,Ready,extracted_frames_RR\frame_6080
00:03:10.882,0145,010,6,Ready,Ready,Ready,extracted_frames_RR\frame_6112
00:03:11.869,0147,010,5,Ready,Ready,Ready,extracted_frames_RR\frame_6144
00:03:12.856,0150,010,4,Ready,Ready,Ready,extracted_frames_RR\frame_6176
00:03:13.883,0215,011,3,Ready,Ready,Ready,extracted_frames_RR\frame_6208
00:03:14.897,0217,011,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6240
00:03:15.884,0219,011,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6272
00:03:16.857,0221,011,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6304
00:03:17.858,0223,011,CD,Ready,Ready,Ready,extracted_frames_RR\frame_6336
00:03:18.805,0225,011,6,Ready,Ready,Ready,extracted_frames_RR\frame_6368
00:03:19.805,0241,012,5,Ready,Ready,Ready,extracted_frames_RR\frame_6400
00:03:20.805,0243,012,4,Ready,Ready,Ready,extracted_frames_RR\frame_6432
00:03:21.806,0245,012,3,Ready,Ready,Ready,extracted_frames_RR\frame_6464
00:03:22.793,0247,012,2,Ready,Ready,Ready,extracted_frames_RR\frame_6496
00:03:23.780,0249,012,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6528
00:03:24.727,0251,012,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6560
00:03:25.714,0253,012,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6592
00:03:26.688,0255,012,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6624
00:03:27.635,0257,012,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6656
00:03:28.662,0259,012,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6688
00:03:29.609,0282,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6720
00:03:30.582,0284,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6752
00:03:31.569,0286,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6784
00:03:32.583,0288,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_6816
00:03:33.583,0290,013,CD,Ready,Ready,Ready,extracted_frames_RR\frame_6848
00:03:34.530,0292,013,6,Ready,Ready,Ready,extracted_frames_RR\frame_6880
00:03:35.517,0294,013,5,Ready,Ready,Ready,extracted_frames_RR\frame_6912
00:03:36.491,0296,013,4,Ready,Ready,Ready,extracted_frames_RR\frame_6944
00:03:37.478,0299,013,3,Ready,Ready,Ready,extracted_frames_RR\frame_6976
00:03:38.479,0301,013,2,Ready,Ready,Ready,extracted_frames_RR\frame_7008
00:03:39.479,0303,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7040
00:03:40.426,0305,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7072
00:03:41.413,0307,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7104
00:03:42.400,0308,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7136
00:03:43.400,0311,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7168
00:03:44.347,0312,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7200
00:03:45.348,0314,013,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7232
00:03:46.308,0316,013,4,Ready,Ready,Ready,extracted_frames_RR\frame_7264
00:03:47.268,0332,014,6,Ready,Ready,Ready,extracted_frames_RR\frame_7296
00:03:48.269,0334,014,5,Ready,Ready,Ready,extracted_frames_RR\frame_7328
00:03:49.269,0336,014,4,Ready,Ready,Ready,extracted_frames_RR\frame_7360
00:03:50.323,0338,014,3,Ready,Ready,Ready,extracted_frames_RR\frame_7392
00:03:51.323,0340,014,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7424
00:03:52.350,0342,014,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7456
00:03:53.377,0344,014,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7488
00:03:54.364,0360,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7520
00:03:55.365,0362,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7552
00:03:56.352,0364,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7584
00:03:57.392,0367,015,Ready,Ready,Ready,Ready,extracted_frames_RR\frame_7616
